"Date","Temp (C)","Daily Prec (cm)","Daily ET (cm)","Daily Runoff (cm)","Daily Flow (cm)","Daily Flow (MGD)","Daily Pt Src Flow (cm)","Daily Flow (m^3)","TSS (kg)","TSS (mg/L)","TN (kg)","TN (mg/L)","TP (kg)","TP (mg/L)","PointN (kg)","SepticN (kg)","AnimalN (kg)","StreamN (kg)","UplandN (kg)","GroundN (kg)","TileDrainN (kg)","PointP (kg)","SepticP (kg)","AnimalP (kg)","StreamP (kg)","UplandP (kg)","GroundP (kg)","TileDrainP (kg)","Area (ha)"
" 2000-01-01",-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132
" 2000-01-02",3,.36,.015239479690853023232,0,.5181,1.8067,0,6838.447,7.6142,1.11344628302089,9.9688,1.45776053401422,.1198,.017515952205444,0,0,0,.0038071217072648975631443493,0,9.965011055999997927599999991,0,0,0,0,.0100869689633983336603668312,0,.1096949421744003523079999997,0,132
" 2000-01-03",6,.99,.018601055987048926816,0,.5077,1.7704,0,6701.1716,7.4614,1.11344628302089,9.7687,1.45776053401422,.1174,.017515952205444,0,0,0,.0037306973302113886575438932,0,9.764972858946073494554352396,0,0,0,0,.0098844825763950620645628658,0,.1074929196843912305198206055,0,132
" 2000-01-04",4,1.04,.016295888126352816736,5.74678800689431E-04,.5361,1.8694,0,7075.9813,8.1349,1.14965342253996,10.3239,1.459006593087,.1316,1.86023886524178E-02,0,0,0,.0039393625595103903145763757,.0198703248740014466360254621,10.300093736613221121747154189,0,0,0,0,.010437341101422766273417768,.0078092781359614715863412529,.1133835357009854559693765305,0,132
" 2000-01-05",-2,.36,0,0,.5648,1.9694,0,7454.5348,8.3002,1.11344628302089,10.8669,1.45776053401422,.1306,.017515952205444,0,0,0,.0041501120056652389594065234,0,10.862776448983880423751885654,0,0,0,0,.0109957217590100370696360108,0,.1195775526718818534120402694,0,132
" 2000-01-06",-6,0,0,0,.5309,1.8513,0,7007.2627,7.8022,1.11344628302089,10.2149,1.45776053401422,.1227,.017515952205444,0,0,0,.003901105285325324621842132,0,10.211009862044847598326772515,0,0,0,0,.0103359784534694348454578502,0,.1124028995115689422073178533,0,132
" 2000-01-07",-2,.18,0,0,.499,1.7402,0,6586.8269,7.3341,1.11344628302089,9.602,1.45776053401422,.1154,.017515952205444,0,0,0,.0036670389682058051445316041,0,9.598349270322156742427166165,0,0,0,0,.0097158197462612687547303792,0,.1056587255408748056748787821,0,132
" 2000-01-08",0,0,0,0,.4691,1.6358,0,6191.6173,6.894,1.11344628302089,9.0259,1.45776053401422,.1085,.017515952205444,0,0,0,.0034470166301134568358597078,0,9.022448314102827337881536199,0,0,0,0,.0091328705614855926294465564,0,.0993192020084223173343860552,0,132
" 2000-01-09",3,.03,.015239479690853023232,5.35116659127882E-03,.4463,1.5563,0,5890.7508,8.9447,1.51842624988311,8.485,1.44038586047846,.1023,1.73618614260982E-02,0,0,0,.003279517273860110733373354,.0005731824482885018115816505,8.481101415256657697608644009,0,0,0,0,.0086890810170923526779233462,.0002252676385373495693873225,.0933600498879169782943228917,0,132
" 2000-01-10",4,.46,.016295888126352816736,0,.4475,1.5603,0,5905.9765,6.576,1.11344628302089,8.6095,1.45776053401422,.1034,.017515952205444,0,0,0,.0032879937799482495416971355,0,8.606211434407333629258477767,0,0,0,0,.0087115395199728764228948855,0,.0947372622401208672946441239,0,132
" 2000-01-11",4,1.02,.016295888126352816736,0,.4472,1.5595,0,5903.0072,6.5727,1.11344628302089,8.6052,1.45776053401422,.1034,.017515952205444,0,0,0,.0032863407375076782253222603,0,8.601884652270346319868529805,0,0,0,0,.0087071597840265827255581101,0,.0946896329787331164182718071,0,132
" 2000-01-12",2,0,.014243134265971869184,0,.4806,1.6759,0,6343.7055,7.0634,1.11344628302089,9.2476,1.45776053401422,.1111,.017515952205444,0,0,0,.003531687648437900497178382,0,9.244071813061578114641978735,0,0,0,0,.0093572064245362058335943063,0,.1017588357194286534424818294,0,132
" 2000-01-13",-7,.03,0,0,.4518,1.5754,0,5963.0832,6.6396,1.11344628302089,8.6927,1.45776053401422,.1044,.017515952205444,0,0,0,.0033197863895316264673476791,0,8.689427504277883427763459999,0,0,0,0,.0087957740390640334835786479,0,.0956533055762629342359329195,0,132
" 2000-01-14",-15,0,0,0,.4247,1.4809,0,5605.2982,6.2412,1.11344628302089,8.1712,1.45776053401422,.0982,.017515952205444,0,0,0,.0031205992061597288793068183,0,8.168061854021210422097652399,0,0,0,0,.008268027596720191474563929,0,.0899141072416871581817769443,0,132
" 2000-01-15",-13,0,0,0,.3992,1.392,0,5268.9803,5.8667,1.11344628302089,7.6809,1.45776053401422,.0923,.017515952205444,0,0,0,.0029333632537901451465484092,0,7.677978142779937796771793263,0,0,0,0,.0077719459409169799860900933,0,.0845192608071859286908703278,0,132
" 2000-01-16",-9,.28,0,0,.3752,1.3085,0,4952.8415,5.5147,1.11344628302089,7.2201,1.45776053401422,.0868,.017515952205444,0,0,0,.0027573614585627364377555047,0,7.2172994542131415289654856586,0,0,0,0,.0073056291844619611869246877,0,.079448105158754772969418108,0,132
" 2000-01-17",-16,.08,0,0,.3527,1.23,0,4655.671,5.1838,1.11344628302089,6.7869,1.45776053401422,.0815,.017515952205444,0,0,0,.0025919197710489722514901744,0,6.7842614869603530372275565187,0,0,0,0,.0068672914333942435157092064,0,.0746812188492294865912530215,0,132
" 2000-01-18",-21,0,0,0,.3316,1.1562,0,4376.3307,4.8728,1.11344628302089,6.3796,1.45776053401422,.0767,.017515952205444,0,0,0,.0024364045847860339164007639,0,6.3772057977427318549939031321,0,0,0,0,.006455253947390588904766654,0,.0702003457182757173957778403,0,132
" 2000-01-19",-16,0,0,0,.3117,1.0868,0,4113.7509,4.5804,1.11344628302089,5.9969,1.45776053401422,.0721,.017515952205444,0,0,0,.0022902203096988718814167181,0,5.9945734498781679436942689536,0,0,0,0,.0060679387105471535704806548,0,.06598832497517917435203117,0,132
" 2000-01-20",-12,.51,0,0,.293,1.0216,0,3866.9258,4.3056,1.11344628302089,5.6371,1.45776053401422,.0677,.017515952205444,0,0,0,.002152807091116939568531715,0,5.6348990428854778670726128127,0,0,0,0,.0057038623879143243562518155,0,.0620290254766684238909092997,0,132
" 2000-01-21",-19,.03,0,0,.2754,.9603,0,3634.9103,4.0473,1.11344628302089,5.2988,1.45776053401422,.0637,.017515952205444,0,0,0,.0020236386656499231944198121,0,5.296805100312349195048256046,0,0,0,0,.0053616306446394648948767066,0,.0583072839480683184574547418,0,132
" 2000-01-22",-23,0,0,0,.2589,.9027,0,3416.8157,3.8044,1.11344628302089,4.9809,1.45776053401422,.0598,.017515952205444,0,0,0,.0019022203457109278027546234,0,4.9789967942936082433453606857,0,0,0,0,.0050399328059610970011841042,0,.0548088469111842193500074573,0,132
