"Date","Temp (C)","Daily Prec (cm)","Daily ET (cm)","Daily Runoff (cm)","Daily Flow (cm)","Daily Flow (MGD)","Daily Pt Src Flow (cm)","Daily Flow (m^3)","TSS (kg)","TSS (mg/L)","TN (kg)","TN (mg/L)","TP (kg)","TP (mg/L)","PointN (kg)","SepticN (kg)","AnimalN (kg)","StreamN (kg)","UplandN (kg)","GroundN (kg)","TileDrainN (kg)","PointP (kg)","SepticP (kg)","AnimalP (kg)","StreamP (kg)","UplandP (kg)","GroundP (kg)","TileDrainP (kg)","Area (ha)"
" 2005-01-01",-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132
" 2005-01-02",-14,0,0,0,.5181,1.8067,0,6838.447,8.864,1.29619865268074,10.2287,1.49575826835525,.1214,1.77580534071509E-02,0,.2592206219204126693423787653,0,4.43199290598895E-03,0,9.965011055999996282151832,0,0,0,0,1.17425652044177E-02,0,.1096949421744003341948899768,0,132
" 2005-01-03",-13,0,0,0,.487,1.6982,0,6427.9554,8.3319,1.29619865268074,9.6147,1.49575826835525,.1141,1.77580534071509E-02,0,.2436603799946748974748049957,0,4.16595357115734E-03,0,9.366841120000003510541088,0,0,0,0,1.10376939867814E-02,0,.1031102814880003912476753312,0,132
" 2005-01-04",-16,0,0,0,.4578,1.5964,0,6042.5421,7.8323,1.29619865268074,9.0382,1.49575826835525,.1073,1.77580534071509E-02,0,.2290507637814417090177633754,0,3.91616744327686E-03,0,8.8052153279999988975671664,0,0,0,0,.010375885640962,0,.0969278991072003193262763154,0,132
" 2005-01-05",-18,0,0,0,.4303,1.5005,0,5679.5672,7.3618,1.29619865268074,8.4953,1.49575826835525,.1009,1.77580534071509E-02,0,.2152917074162393210069183098,0,3.68092365845791E-03,0,8.276286927999998440363584,0,0,0,0,9.75260723308424E-03,0,.0911054499472002943824935616,0,132
" 2005-01-06",-16,0,0,0,.4045,1.4105,0,5339.0307,6.9204,1.29619865268074,7.9859,1.49575826835525,.0948,1.77580534071509E-02,0,.2023832108990677334422697987,0,3.4602222167005E-03,0,7.7800559200000021389303408,0,0,0,0,9.16785876314798E-03,0,.0856429340080003164163270699,0,132
" 2005-01-07",-13,0,0,0,.3802,1.3258,0,5018.2929,6.5047,1.29619865268074,7.5062,1.49575826835525,.0891,1.77580534071509E-02,0,.1902252083654524343096134476,0,3.25235225411503E-03,0,7.3126755519999979641199072,0,0,0,0,8.61710729727778E-03,0,.0804980062048002528659931453,0,132
" 2005-01-08",-13,0,0,0,.3574,1.2463,0,4717.3537,6.1146,1.29619865268074,7.056,1.49575826835525,.0838,1.77580534071509E-02,0,.1788176998153937881338836564,0,3.05731377070151E-03,0,6.8741458239999999290728064,0,0,0,0,8.10035283547364E-03,0,.0756706665376002579882839514,0,132
" 2005-01-09",-10,0,0,0,.336,1.1717,0,4434.8933,5.7485,1.29619865268074,6.6335,1.49575826835525,.0788,1.77580534071509E-02,0,.1681106523166545389079782278,0,2.87425133451513E-03,0,6.4625433600000020192152736,0,0,0,0,7.61532891079783E-03,0,.0711397424640002655023076406,0,132
" 2005-01-10",-14,.08,0,0,.3158,1.1012,0,4168.2717,5.4029,1.29619865268074,6.2347,1.49575826835525,.074,1.77580534071509E-02,0,.1580040000047601746176927673,0,2.7014540816663E-03,0,6.0740214079999922053997792,0,0,0,0,7.15750258937486E-03,0,.0668628888992001428462805181,0,132
" 2005-01-11",-12,.3,0,0,.2969,1.0353,0,3918.809,5.0796,1.29619865268074,5.8616,1.49575826835525,.0696,1.77580534071509E-02,0,.1485477758119486803199982719,0,2.53977744409982E-03,0,5.7105033440000045284811344,0,0,0,0,6.72914033814248E-03,0,.0628612783856002648146787586,0,132
" 2005-01-12",-9,.38,0,0,.2791,.9732,0,3683.8652,4.775,1.29619865268074,5.5102,1.49575826835525,.0654,1.77580534071509E-02,0,.1396419138737448149508215472,0,2.38751055792611E-03,0,5.3681424159999989330307632,0,0,0,0,6.32570922322522E-03,0,.0590925658384001903321343397,0,132
" 2005-01-13",-21,0,0,0,.2623,.9147,0,3462.1205,4.4876,1.29619865268074,5.1785,1.49575826835525,.0615,1.77580534071509E-02,0,.1312363812579120515529291959,0,2.24379799120035E-03,0,5.0450152479999974307559472,0,0,0,0,5.94494277768533E-03,0,.0555355787152001616313397413,0,132
" 2005-01-14",-27,0,0,0,.2466,.8599,0,3254.8949,4.219,1.29619865268074,4.8685,1.49575826835525,.0578,1.77580534071509E-02,0,.123381210896687646133423415,0,2.10949517586735E-03,0,4.7430452160000060362304512,0,0,0,0,5.58910746846055E-03,0,.0522114895584002449931868109,0,132
" 2005-01-15",-23,0,0,0,.2318,.8083,0,3059.5484,3.9658,1.29619865268074,4.5763,1.49575826835525,.0543,1.77580534071509E-02,0,.1159763369255967221531654103,0,1.98289124803752E-03,0,4.4583855679999987071662224,0,0,0,0,5.2536703616754E-03,0,.0490779532832001535990996898,0,132
" 2005-01-16",-22,0,0,0,.2179,.7598,0,2876.0811,3.728,1.29619865268074,4.3019,1.49575826835525,.0511,1.77580534071509E-02,0,.1090217593446400086620239814,0,1.86398620771085E-03,0,4.1910363040000034698443072,0,0,0,0,4.9386314573299E-03,0,.0461349698896001959626627053,0,132
" 2005-01-17",-20,0,0,0,.2048,.7142,0,2703.173,3.5038,1.29619865268074,4.0433,1.49575826835525,.048,1.77580534071509E-02,0,.1024674452215798851279625312,0,1.75192462294255E-03,0,3.9390740480000002965504176,0,0,0,0,4.64172428848629E-03,0,.0433613668352001515461918462,0,132
" 2005-01-18",-4,0,0,0,.1925,.6713,0,2540.8243,3.2934,1.29619865268074,3.8005,1.49575826835525,.0451,1.77580534071509E-02,0,.0963133945564167160759154597,0,1.64670649373262E-03,0,3.7024988000000032004250768,0,0,0,0,4.36294885514459E-03,0,.0407571441200001746064792763,0,132
" 2005-01-19",-3,0,0,0,.181,.6312,0,2389.0348,3.0967,1.29619865268074,3.5734,1.49575826835525,.0424,1.77580534071509E-02,0,.0905596073491501369809483668,0,1.54833182008106E-03,0,3.4813105599999981683277616,0,0,0,0,4.10230515730478E-03,0,.0383223017440001108867328318,0,132
" 2005-01-20",-6,0,0,0,.1701,.5932,0,2245.1647,2.9102,1.29619865268074,3.3582,1.49575826835525,.0399,1.77580534071509E-02,0,.0851060177353063648787256578,0,1.45508973809828E-03,0,3.2716625760000011973919888,0,0,0,0,3.8552602610914E-03,0,.0360144946224001363387531451,0,132
" 2005-01-21",-10,.61,0,0,.1599,.5576,0,2110.534,2.7357,1.29619865268074,3.1568,1.49575826835525,.0375,1.77580534071509E-02,0,.0800026586471222912514151302,0,1.36783567972907E-03,0,3.075478224000004289051,0,0,0,0,3.62408063344218E-03,0,.0338548952976001629866399,0,132
" 2005-01-22",-17,0,0,0,.1503,.5241,0,1983.8228,2.5714,1.29619865268074,2.9673,1.49575826835525,.0352,1.77580534071509E-02,0,.0751994971523606600919145865,0,1.28571421302864E-03,0,2.8908341280000014287310304,0,0,0,0,3.40649980741938E-03,0,.031822331227200124549501249,0,132
" 2005-01-23",-8,0,0,0,.1413,.4927,0,1865.031,2.4175,1.29619865268074,2.7896,1.49575826835526,.0331,1.77580534071509E-02,0,.0706965332510218359251584268,0,1.20872533799699E-03,0,2.7177302880000066295726032,0,0,0,0,3.20251778302301E-03,0,.0299168024112001752841293557,0,132
" 2005-01-24",-2,0,0,0,.1328,.4631,0,1752.8388,2.272,1.29619865268074,2.6218,1.49575826835525,.0311,1.77580534071509E-02,0,.0664437340108681982191100539,0,1.13601362268931E-03,0,2.5542433279999998638614304,0,0,0,0,3.00986809331533E-03,0,.028117136307200094652840209,0,132
" 2005-01-25",0,0,0,0,.1248,.4352,0,1647.2461,2.1352,1.29619865268074,2.4639,1.49575826835525,.0293,1.77580534071508E-02,0,.0624410994319001114987038675,0,1.06757906710562E-03,0,2.4003732479999951447380352,0,0,0,0,2.82855073829634E-03,0,.0264233329152000369124259725,0,132
" 2005-01-26",-7,0,0,0,.1173,.409,0,1548.2529,2.0068,1.29619865268074,2.3158,1.49575826835525,.0275,1.77580534071508E-02,0,.0586886295141175757639398678,0,1.00342167124591E-03,0,2.2561200479999924722024176,0,0,0,0,2.65856571796603E-03,0,.0248353922352000020628866462,0,132
" 2005-01-27",-7,0,0,0,.1103,.3846,0,1455.8593,1.8871,1.29619865268074,2.1776,1.49575826835526,.0259,1.77580534071509E-02,0,.0551863242575209555397524546,0,9.43541435110174E-04,0,2.1214837280000058593951008,0,0,0,0,2.49991303232441E-03,0,.0233533142672001443610143939,0,132
" 2005-01-28",-2,.03,0,0,.1037,.3616,0,1368.7453,1.7742,1.29619865268074,2.0473,1.49575826835525,.0243,1.77580534071509E-02,0,.0518841507298722657691706309,0,8.87082926753627E-04,0,1.9945409120000012654612736,0,0,0,0,2.35032621443373E-03,0,.0219559264688000890123330406,0,132
" 2005-01-29",-2,0,0,0,.0975,.34,0,1286.911,1.6681,1.29619865268074,1.9249,1.49575826835525,.0229,1.77580534071508E-02,0,.0487821089311718709771287966,0,8.34046146176264E-04,0,1.8752915999999927035414592,0,0,0,0,2.20980526429401E-03,0,.0206432288399999902736347501,0,132
" 2005-01-30",-2,0,0,0,.0916,.3194,0,1209.0364,1.5672,1.29619865268074,1.8084,1.49575826835525,.0215,1.77580534071509E-02,0,.045830165929183244206393554,0,7.8357566143329E-04,0,1.7618124160000021853429392,0,0,0,0,2.0760837149675E-03,0,.0193940488384000903776120021,0,132
" 2005-01-31",0,0,0,0,.0861,.3002,0,1136.4414,1.4731,1.29619865268074,1.6998,1.49575826835525,.0202,1.77580534071508E-02,0,.043078354656142547889263901,0,7.36526904469501E-04,0,1.6560267359999936860179088,0,0,0,0,1.95142803339194E-03,0,.0182295590063999928347801531,0,132
" 2005-02-01",1,0,.02883633163342121166336,4.30734975203402E-04,.0814,.2838,0,1074.4057,3.0246,2.81516800464106,1.5996,1.48880844136026,.0201,1.87314817453495E-02,0,.0405266751199230483851692168,0,.0011230236652284346849188123,0,1.5579345599999996759999999991,0,0,0,0,.0029754512010227363924696048,0,.0171497593440000550799999998,0,132
" 2005-02-02",1,0,.02883633163342121166336,4.30734975203402E-04,.1018,.3549,0,1343.3312,3.5868,2.67009494863674,2.0013,1.48982774572846,.0252,1.87424177782221E-02,0,.0507052848479687284770143998,0,.0014041183522087007311998128,0,1.9492227133249417007821835684,0,0,0,0,.0037202115741769509553916856,0,.0214570632808746257971965507,0,132
