"Date","Temp (C)","Daily Prec (cm)","Daily ET (cm)","Daily Runoff (cm)","Daily Flow (cm)","Daily Flow (MGD)","Daily Pt Src Flow (cm)","Daily Flow (m^3)","TSS (kg)","TSS (mg/L)","TN (kg)","TN (mg/L)","TP (kg)","TP (mg/L)","PointN (kg)","SepticN (kg)","AnimalN (kg)","StreamN (kg)","UplandN (kg)","GroundN (kg)","TileDrainN (kg)","PointP (kg)","SepticP (kg)","AnimalP (kg)","StreamP (kg)","UplandP (kg)","GroundP (kg)","TileDrainP (kg)","Area (ha)"
" 1943-01-01",-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690
" 1943-01-02",-16,.53,0,0,.3083,5.6189,0,21268.4167,103.2213,4.85326835260532,33.6158,1.58054893967984,.4947,.023260588846546,0,2.074803010839715445673916387,0,.0516106669079250041009141167,0,31.489359830304961360465861895,0,0,0,0,.1511160327064044120074765337,0,.34359986421977142627437462,0,690
" 1943-01-03",-21,.89,0,0,.2898,5.2818,0,19992.3117,97.0281,4.85326835260532,31.5988,1.58054893967984,.465,.023260588846546,0,1.950314830189332518933481405,0,.0485140268934495038548592697,0,29.599998240486663678837910199,0,0,0,0,.1420490707440201472870279418,0,.322983872366585140697912143,0,690
" 1943-01-04",-23,0,0,0,.2724,4.9649,0,18792.773,91.2064,4.85326835260532,29.7029,1.58054893967984,.4371,.023260588846546,0,1.8332959403779725677974725201,0,.0456031852798425336235677135,0,27.823998346057463858107635578,0,0,0,0,.1335261264993789384498062652,0,.3036048400245900322560374143,0,690
" 1943-01-05",-19,0,0,0,.256,4.667,0,17665.2066,85.734,4.85326835260532,27.9207,1.58054893967984,.4109,.023260588846546,0,1.7232981839552942137296241701,0,.0428669941630519816061536507,0,26.154558445294016026621177461,0,0,0,0,.1255145589094162021428178894,0,.2853885496231146303206751697,0,690
" 1943-01-06",-18,0,0,0,.2407,4.387,0,16605.2942,80.5899,4.85326835260532,26.2455,1.58054893967984,.3862,.023260588846546,0,1.6199002929179765609058467195,0,.0402949745132688627097844317,0,24.585284938576375065023906807,0,0,0,0,.117983685374851230014248816,0,.2682652366457277525014346594,0,690
" 1943-01-07",-18,0,0,0,.2262,4.1237,0,15608.9766,75.7546,4.85326835260532,24.6708,1.58054893967984,.3631,.023260588846546,0,1.5227062753428979672514959157,0,.0378772760424727309471973658,0,23.11016784226179256112247239,0,0,0,0,.110904664252360156213393887,0,.2521693224469840873513485798,0,690
" 1943-01-08",-15,.08,0,0,.2127,3.8763,0,14672.438,71.2093,4.85326835260532,23.1905,1.58054893967984,.3413,.023260588846546,0,1.4313438988223240892164061597,0,.0356046394799243670903655238,0,21.723557771726085007455124031,0,0,0,0,.1042503843972185468405902537,0,.2370391631001650421102676648,0,690
" 1943-01-09",-4,0,0,0,.1999,3.6437,0,13792.0917,66.9367,4.85326835260532,21.7991,1.58054893967984,.3208,.023260588846546,0,1.3454632648929846438634217897,0,.0334683611111289050649435924,0,20.420144305422519907007816583,0,0,0,0,.0979953613333854340301548384,0,.2228168133141551395836516049,0,690
" 1943-01-10",-6,0,0,0,.1879,3.4251,0,12964.5662,62.9205,4.85326835260532,20.4911,1.58054893967984,.3016,.023260588846546,0,1.2647354689994055652316164836,0,.0314602594444611707610469769,0,19.194935647097168712587347607,0,0,0,0,.0921156396533823079883455482,0,.2094478045153058312086325088,0,690
